formula,A001,A002,A003,A004,A005,A006,A007,A008,A009,A010,A011,A012,A013,A014,A015,A016,A017,A018,A019,A020,A021,A022,A023,A024,A025,A026,A027,A028,A029,A030,A031,A032,A033,A034,A035,A036,A037,A038,A039,A040,A041,A042,A043,A044,A045,A046,A047,A048,A049,A050,A051,A052,A053,A054,A055,A056,A057,A058,A059,A060,A061,A062,A063,A064,A065,A066,A067,A068,A069,A070,A071,A072,A073,A074,A075,A076,A077,A078,A079,A080,A081,A082,A083,A084,A085,A086,A087,A088,A089,A090
C15H16O3,4.500607287,1.748291572,7.11547492,0.983502737,5.296808511,2.036728395,3.440153631,7.692083333,5.561972634,8.943326157,19.20170648,14.42494802,3.056270447,2.185779468,10.33114286,4.475178496,0.814599686,1.875168691,3.687986464,6.472134262,0.0,17.4068505,1.736302294,0.726976744,5.17115903,6.212903226,6.45,3.627804878,0.0,0.0,0.0,7.781826163,9.944178082,42.59323944,3.75625,3.517909664,0.0,18.33398112,0.0,0.0,6.313703443,9.256762295,11.89379562,2.294830372,0.0,0.0,3.333477633,0.0,0.0,12.16836935,0.0,0.0,3.462483745,1.382412869,3.657184751,2.924482759,2.697076023,4.428534836,0.0,0.0,3.531804586,3.026734349,2.176442308,6.062711864,0.0,16.29310345,6.291534989,27.52283151,8.600103734,3.149779412,2.862443026,0.0,0.931392931,0.844864865,0.0,0.0,5.419883041,7.388731145,7.507513417,10.23173077,12.71547389,0.924174053,1.995227008,4.508221154,5.416597853,3.559257004,0.0,8.551855376,0.0,5.289125296
C15H20O4,4.462145748999999,1.784738041,0.0,1.25089914,2.0875,0.0,1.543261173,0.0,7.98027366,2.5483046285,12.866040955,5.398596675,0.0,0.0,0.0,3.3776774465,0.0,1.2634952765,0.0,4.135022165500001,2.3607266435,0.0,1.988529015,0.0,8.24218329,15.54919355,0.0,0.0,0.0,1.7340936375,0.0,2.53880597,8.24280822,0.0,1.999639423,0.0,5.83204787,0.0,3.330597015,0.0,4.219501054,4.83852459,0.0,11.45440226,0.0,8.574007218,1.977922078,0.0,1.1583370785,2.905697446,0.0,0.905136335,4.38813394,1.6419571045,4.9031085045000005,4.1386206895,0.419980507,3.0989754095,0.812753623,4.235338556,1.7571535395,1.2512690355,1.107512019,20.791694914500003,1.386920103,14.946941045,15.035553045,3.740428714,15.600466805,1.3215441175,1.7051048315,0.0,0.719126819,0.0,0.0,0.676466877,0.0,6.897338065,6.23734347,0.0,0.0,0.4661966155,4.9815192085,0.725985577,2.0729975225,1.1412606575,5.40605551,6.9796384395,1.4232470785,3.7432624115
C15H22FN3O6,8.674493927,0.0,0.0,0.0,2.774468085,0.0,0.0,0.0,8.734720639,4.230355221,6.274061433,7.082432432,0.0,0.0,5.181428571,3.383284334,0.0,0.0,3.797800338,0.0,0.0,2.270099095,0.0,0.681209302,4.981940701,29.15171371,0.0,3.844756098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.479744526,4.887722132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.799674902,0.0,0.0,0.0,0.0,0.0,2.968985507,1.316675993,3.352642074,0.0,0.0,0.0,0.0,12.19187987,17.76027088,0.0,0.0,1.974926471,0.0,32.28917577,0.0,0.0,0.0,0.542082019,3.852923977,0.0,0.0,6.389423077,0.0,0.0,2.028579744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C15H22O3,4.650404858333333,0.0,1.5990394876666667,0.07693510566666667,1.4956560283333333,9.117746913333333,0.6490223463333333,4.46451389,11.361402507000001,1.4580193756666666,1.5393629123333332,2.2337837836666665,0.0,0.0,2.030666666666667,23.115119696666667,0.0,0.672379667,3.814269599333334,8.102153260000001,0.0,1.083843171,0.7717498876666666,0.0,2.824348607333333,8.582560482333333,0.0,0.0,0.0,0.48019207666666675,0.0,13.09903424,0.0,2.516901408333333,1.5856570513333335,1.4039390756666665,1.2150531913333333,1.7023320376666666,0.0,0.0,1.8484891076666665,1.1520491803333333,0.0,5.829563812,0.0,0.0,1.5257816256666665,0.0,0.6991460673333334,3.9406024900000003,0.0,7.183386176999999,0.0,0.9857908846666668,6.339120234333333,1.59954023,0.0,1.281967213,0.9671980676666667,0.0,0.0,0.0,0.7168269230000001,3.2157062146666666,0.39695017166666663,18.60556173666667,0.0,14.445264206666666,24.00788381666667,3.1752941176666667,15.612123974333334,9.595233367333334,0.3935550936666667,0.682972973,0.0,0.4898422713333333,1.4432748536666666,4.0834960066666675,0.0,2.4054807693333333,2.3679883946666664,0.36269137799999995,20.792142026666667,0.0,0.0,1.0248477466666666,1.846257359,0.0,0.0,0.0
C15H23N3O16P2,10.71720648,29.07061503,43.62774813,17.09132134,17.31702128,7.779783951,11.68910615,0.0,0.0,1.759149623,28.35665529,58.98555094,25.55463468,21.18775665,18.46685714,0.0,0.0,0.0,0.0,3.96839772,0.0,2.455838001,2.265047233,4.601860465,5.683557951,13.53266129,33.4641,0.0,0.0,0.0,0.0,10.97041264,0.0,29.97577465,5.877163462,1.853886555,0.0,0.0,2.046908316,0.0,9.453267744,0.0,9.697171533,12.88109855,0.0,18.12454874,6.84011544,0.0,2.113348315,3.313359528,13.57139853,3.715282181,0.0,1.898927614,4.521290323,0.0,0.0,0.0,0.0,7.309960828,4.629212363,4.504737733,0.0,19.39355932,1.190850515,10.97986652,0.0,4.622632104,0.0,2.219779412,10.39252507,0.0,0.0,0.465608108,0.574437628,0.472050473,4.438304094,5.95581189,3.964669052,0.0,8.798646035,0.0,8.992491269,13.40394231,16.67786953,12.62228989,18.99688814,47.22588011,12.21961603,0.0
C15H24,0.0,0.0,0.0,0.0,0.0,0.0,0.098463687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310571429,0.0,0.0,0.0,0.0,0.0,0.254844291,0.13339078,0.142105263,0.0,1.621832884,0.0,0.525,0.341341463,3.580819367,0.0,0.0,4.600087796,0.587414384,0.0,0.0,0.0,0.0,0.0,2.046908316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225977528,0.0,19.90977918,0.0,0.170871261,0.077211796,0.0,0.23637931,0.0,0.171516393,0.0,0.174090655,0.658025922,0.0,0.0,1.453220339,0.0,153.5979978,0.0,18.86410768,0.0,0.0,0.0,0.555014896,0.0,0.094459459,0.0,0.0,0.0,0.0,0.0,1.229134615,0.481334623,0.697421434,0.0,0.229038462,0.0,0.0,0.0,0.319410086,0.0,0.0
C15H24N5O13P3,5.382793522,12.71457859,14.57705443,13.42658327,5.684042553,0.0,0.0,7.208541667,0.0,0.0,8.718430034,19.43482328,7.752889858,9.535665399,13.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.409581395,2.587061995,5.936491935,0.0,10.25542683,9.517690875,2.515006002,6.577082228,0.0,8.528681507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1375,0.0,0.0,0.0,3.731313131,0.0,0.0,0.0,17.48191377,1.205707039,0.0,0.966595174,0.0,0.0,0.0,0.804866803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991824324,0.0,1.051987382,0.0,0.0,0.0,0.0,0.0,10.98976632,0.0,2.564567308,6.969116433,0.0,14.63540791,21.65223597,11.17387312,0.0
C15H25N5O15P2,6.261336032,11.69567198,17.04268943,12.0342455,6.098138298,2.509259259,0.0,0.0,0.75940707,0.612109795,12.37883959,24.93305613,7.704143948,7.622965779,10.67142857,0.85350693,0.0,0.0,0.85177665,2.866054465,1.151384083,0.0,0.0,0.0,0.0,2.763205645,0.0,0.0,0.0,1.449459784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.912197092,15.5107733,0.0,4.35959596,0.0,0.870741573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925042301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.955735294,3.931722881,0.0,0.0,0.0,0.0,0.0,1.890350877,0.0,1.872719141,2.106346154,4.721083172,0.0,0.0,0.0,6.747646573,6.053349574,0.0,21.28487155,5.481385643,1.074231678
C15H26O,35.24676113333334,13.822551253333334,36.14098185666667,10.225566848666666,16.646010636666666,16.198302469333335,6.230586593000001,11.299444443333334,19.4322691,7.280678149666667,0.0,18.087110186666663,14.979607416666669,9.69079848,8.370952379999999,0.0,17.03506017666667,40.22307692333333,11.493513818,0.0,6.907266436666667,11.677768202333333,24.460998652666667,1.236,22.073405209,0.0,13.628499999999999,2.095792683,26.137554313333332,22.49379752,17.136923076666665,21.732133450000003,26.428681506000004,2.7432863849999998,26.9650641,3.1287815126666665,0.0,9.116657413333334,8.486353943333334,4.41493776,2.412930428666667,30.318579236666665,22.715054743333333,5.000323103333333,13.703833443333332,8.753429603333334,10.043049542666669,0.0,8.258606742666666,60.09489194666667,0.0,58.11058972933333,15.420351107,2.2952278820000003,10.975718476,0.0,10.640935673333335,14.782274591333334,6.850434784,5.979406826666666,30.49501495333333,17.855499154,2.5676081733333334,2.8053107343333337,26.820618555333333,19.14115684,12.188600450000001,20.205284148666667,9.025829876666666,30.793823530000004,51.41586143933333,20.650248263333335,0.7936243936666667,10.157432432666667,10.473210634333334,0.5317350156666667,34.29278752333333,5.528393966666666,9.554561716666667,15.723653846666666,2.2459381043333333,0.0,4.83410943,7.167692306666666,13.455491330333334,19.465834349999998,14.402270815333335,7.470313986666666,11.861268782666667,22.425925926999998
C16H16O4,0.0,0.0,2.0759871933333334,0.36927286933333336,1.3719858156666669,0.0,1.1680865923333335,1.5240277776666666,2.387229190333333,0.0,2.8795221843333336,3.7975051966666666,0.9541984733333333,0.0,0.0,0.0,0.0,0.0,0.749182177,1.3587713743333336,0.0,1.3868591123333336,1.6437246963333334,0.38548837199999997,8.442048516666667,0.0,1.8776,6.333780486666666,0.0,6.113405362000001,0.0,1.0986830553333333,12.508476026666667,10.684131456666668,1.2352564103333334,0.0,0.0,10.04397557,2.159843639,5.241493776666666,0.0,9.918306010666665,7.356021896666667,1.0882875606666667,0.0,1.4064380263333334,1.1598364600000002,3.2660620246666667,0.24498876399999997,1.0754420433333332,0.0,0.0,7.205331600333333,3.5713136729999997,1.861935484,1.3566666666666667,4.738921376666666,5.029815574000001,0.5147826086666667,0.5597649693333333,1.1502991026666667,1.0997743936666666,1.8658653846666668,0.0,4.1574312713333335,0.0,1.6003386003333333,3.1001994016666665,0.0,0.0,1.0144940746666666,1.8457795433333333,0.2904365903333333,0.0,0.432038173,0.5259936909999999,1.8300194933333331,7.038243125,6.276654740000001,3.3525,5.835106383333333,0.24754230466666666,0.6971478463333334,1.506971154,0.7559867876666666,0.0,0.0,2.3124643196666668,8.228964942666668,1.7256895193333335
C16H16O5,3.581376518,2.064920273,0.0,0.737216575,0.0,1.565432099,0.0,7.440625,7.698916762,7.332077503,10.86996587,10.59511435,4.010250818,1.764638783,6.205714286,0.0,0.0,1.326315789,6.209813875,4.813299557,0.0,2.021800948,2.32388664,0.854511628,0.0,0.0,5.4159,0.0,0.0,0.0,0.0,3.711940299,3.493407534,0.0,0.0,3.824527311,0.0,0.0,4.394882729,0.0,8.364792691,4.039754098,5.199635036,8.827463651,6.029940516,4.65,0.0,0.0,0.0,4.76345776,0.0,1.778313253,0.0,0.0,4.400410557,5.694482759,2.362183236,0.0,2.690724638,2.746838276,0.0,0.0,2.805649038,5.441016949,0.0,10.47497219,7.391986456,5.525623131,9.865456432,1.966985294,5.371285324,8.384210526,1.446361746,1.212162162,0.0,1.253564669,21.02339181,5.001242236,0.0,6.796442308,14.86479691,0.708058018,0.0,0.0,3.430800991,0.0,2.47746005,0.0,2.674207012,0.0
C16H17NO3,0.0,0.0,7.151334045,0.0,0.0,0.0,0.0,14.70895833,3.851254276,2.679332616,4.932764505,0.0,0.0,4.669277567,0.0,0.0,0.932967033,0.0,0.0,12.5369221,0.0,4.559069367,0.0,0.0,0.0,0.0,0.0,4.805304878,0.0,0.0,0.0,6.422475856,0.0,0.0,0.0,4.985294118,0.0,0.0,18.40533049,0.0,0.0,0.0,0.0,0.0,0.0,4.625631769,20.34935065,6.103920421,2.276224719,0.0,0.0,1.836525048,7.241937581,1.776514745,0.0,9.152586207,37.93918129,0.0,2.845217391,0.0,7.295114656,0.0,2.410997596,0.0,0.0,0.0,0.0,19.63698903,4.817116183,0.0,5.418596171,0.0,16.25904366,0.0,5.744171779,1.825173502,6.08128655,4.864152618,6.27745975,20.80846154,22.89864603,0.0,14.34796275,2.877115385,0.0,17.4363581,0.0,0.0,0.0,0.0
C16H18O3,4.573751686666666,1.9658314353333333,5.634685166999999,0.4168100076666667,5.260904255333333,3.127417695666667,3.1261871506666665,4.275555556666666,0.0,4.130086113333333,2.8888509669999998,7.78097713,0.9246455833333331,4.741901140666666,2.5492380953333336,0.0,1.5901622186666668,5.112100764666667,1.6570783983333335,5.9254591523333335,19.50397924,12.574709176666666,4.351731894,1.0831627906666668,16.339083559666665,3.013810484,4.412800000000001,0.0,2.018187461333333,0.46986794733333337,2.775437665666667,3.6181738366666667,1.3422945206666668,0.0,1.0298076923333335,1.0837184873333332,4.54319149,7.191393668999999,2.958919687333333,0.0,0.0,3.7562841533333335,6.981751826333333,2.2474151856666666,0.0,11.793922984333333,4.823039923,0.0,4.769573034,3.1587426326666668,0.0,0.437983513,1.0059167750000002,0.0,5.11190616,4.011264366666667,6.174333983333334,0.6246413933333334,0.8832367149999999,1.6377728036666666,9.107776670666667,1.434574168,0.9263822116666667,2.747005649666667,0.0,3.58342603,5.139616253333333,9.449252243333333,3.274481327666667,4.114558823333334,1.6041020966666668,4.498113206666667,0.2246015246666667,0.47020270266666664,0.6362644853333334,0.5783596213333334,1.2200779726666666,6.276663709,19.822719142999997,2.619423077,0.0,1.6492344883333334,4.485273574000001,0.0,1.4104046243333332,1.33227771,4.926576956333333,20.798382493333335,0.629215359,1.4506698186666667
C16H20O3,2.2452226719999997,1.8944419134000001,16.370651014,1.6941204066,1.8996276596000001,6.329876543,1.6502513965999999,3.8978333332,1.1538882554,1.6657588806,0.7232081911999999,3.6859459459999995,2.0134351144,1.4687452472000002,2.750685714,2.0665098698,2.366153846,8.089959514,0.0,8.307131094,5.8081314886,6.3448772084,11.492172738199999,0.2623813954,4.847169812,0.9362298387999999,2.25108,1.7113902440000002,0.0,6.5978871546,2.918259947,2.89143108,6.244880135999999,4.039605634,4.182740384,1.0851680672000001,0.0,1.3553803442,2.4013219616,0.0,2.691440618,5.152827869,5.3920073,1.0648788368,0.0,8.2705415152,4.3943722948,0.0,12.009546067999999,15.912141454,2.760294426,8.5032973994,2.26716515,0.7278176944000001,9.8351788868,0.9187241380000001,4.536491228200001,3.2644057382,1.6896811593999999,1.5684946838,9.7976470586,2.838443317,2.925973558,1.8889491526,6.7285824737999995,6.415595106,0.0,16.704646061400002,2.8526141076,1.8324264708000002,3.0766271649999997,0.0,0.0,0.6707837838,0.9179141103999998,0.5127444793999999,2.939122808,4.5366814552,1.212236136,8.500038462,3.291760154,0.0,3.5490454016,1.409048077,1.9497274980000001,4.615249696,3.3434482758,3.2806470032,1.9492487477999998,3.8253900708
C16H22O2,0.0,0.0,0.0,0.818139171,0.0,0.0,9.604608939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.22102426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.52474315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.339344262,23.31541971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.248770492,0.0,0.0,0.0,4.366497462,0.0,0.0,7.451417526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.93173502,0.0,87.29946761,0.0,63.83798077,0.0,0.0,0.0,0.0,32.01106524,0.0,0.0,14.81960038,19.35550918,22.33120567
C16H22O3,0.0,0.713667426,1.678655283,0.243471462,0.0,2.570138889,0.0,0.0,3.440250855,0.8530139935,0.0,0.0,0.0,0.0,0.0,6.309701805,0.0,0.0,5.66243655,2.4333438885,0.0,47.035114175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4984880635,14.5023266,0.0,0.0,1.573918269,0.0,0.0,164.1830372,0.0,0.0,0.0,0.0,0.0,1.657390953,10.08202247,0.0,1.398124098,0.0,0.558202247,0.0,0.0,2.27901078,0.0,1.2466487935,3.877302053,0.0,0.0,0.0,1.4986231885,0.0,0.0,0.0,0.8361778845,2.705762712,0.3358891755,92.55650725,3.0071106095,111.4869392,8.319087135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4262572535,0.28174859,2.032508731,0.0,0.0,0.0,1.34470143,61.0505709,0.0,0.0
C16H23N5O17P2,0.0,0.0,0.0,2.934792807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.797213426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.475437666,0.0,0.0,0.0,0.0,1.06512605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.133844911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.12062853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C16H34O,4.737854251,0.0,1.12796158,0.0,3.418351064,0.494290123,0.491899441,1.092083333,13.91904219,0.541227126,7.287713311,9.395738046,0.0,5.708897338,0.0,0.642587148,0.0,4.17705803,0.0,0.0,0.984602076,50.93382163,0.0,30.55534884,2.350673854,0.0,2.8995,0.0,0.0,0.0,0.0,2.874100088,3.128938356,0.0,0.0,0.0,0.0,0.401610217,0.0,0.0,7.764792691,1.080942623,0.0,0.0,0.0,0.791155235,0.805627706,0.0,5.103640449,2.317092338,5.750578339,0.0,0.0,3.611581769,0.0,7.337413793,2.209161793,6.564805328,0.0,0.0,0.0,0.316751269,0.0,0.0,0.370103093,0.0,0.0,14.04616152,10.2370332,2.085661765,5.930811304,12.93723932,0.411850312,0.913986486,13.96543967,0.0,0.0,34.43797693,0.0,0.965769231,2.818955513,0.226994359,2.192898719,0.852980769,0.795953757,0.0,4.619091674,20.00808754,0.0,0.0
C17H12O8,0.0,0.0,0.0,0.0,2.303191489,0.0,0.0,0.0,2.677423033,0.0,0.0,3.975155925,12.05528899,1.977718631,0.0,0.0,1.330455259,0.0,0.0,0.0,3.112283737,0.0,3.012550607,0.0,0.0,0.0,0.0,4.030243902,0.0,0.0,5.263607427,0.0,0.0,3.777746479,0.0,4.066701681,0.0,0.0,0.0,0.0,0.0,0.0,4.086131387,2.388610662,0.0,0.0,2.619336219,0.0,1.378921348,0.0,0.0,1.440646798,1.643758127,0.0,0.0,2.854310345,0.0,1.84164959,0.0,0.0,0.0,0.0,0.793088942,0.0,0.0,5.658286986,0.0,4.611565304,2.083817427,2.777205882,2.518687329,6.52999007,0.87047817,0.0,0.965644172,1.230473186,5.815204678,6.596539485,0.0,10.25451923,9.091682785,0.705640612,2.147671711,1.750673077,0.0,0.0,0.0,0.0,0.0,1.725295508
C17H18O8,0.0,0.0,0.0,0.751524629,9.677659574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.418681319,5.980836707,0.0,0.0,0.0,0.0,3.032523617,0.0,4.021832884,0.0,4.0218,4.200365854,0.0,0.0,0.0,0.0,0.0,7.725633803,0.0,0.0,0.0,9.301166019,0.0,0.0,0.0,0.0,5.546167883,0.0,0.0,0.0,0.0,0.0,1.620539326,0.0,0.0,0.0,5.273407022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.553688933,0.0,2.121454327,0.0,0.0,9.728809789,0.0,5.70448654,0.0,8.196617647,0.0,0.0,1.028482328,3.910337838,0.0,1.739242902,3.857602339,0.0,0.0,0.0,0.0,0.607010475,3.229627474,1.956490385,0.0,0.0,0.0,0.0,1.826043406,3.085106383
C17H19NO3,28.06396761,0.0,4.363607257,1.07943706,2741.266755,28.69459877,3.914036313,327.6533333,5.127194983,0.0,3.831740614,0.0,0.0,0.0,6.949714286,0.0,1.032182104,62.98839406,0.0,0.0,0.0,0.0,3.029149798,7.294604651,0.0,8.518548387,11.838,6.10554878,0.0,55.38859544,0.0,0.0,2.477568493,13.77126761,0.0,25.3125,11.25223404,1.658411993,1.486140725,11.92842324,19.02080112,33.98627049,2.702737226,0.0,0.0,21.01101083,6.607792208,0.0,0.0,51.67956778,12.53638275,20.75973367,0.0,0.466648794,27.16803519,7.488448276,8.056725146,13.57914959,40.89449275,4.824174594,2.726021934,2.039086294,1.716346154,5.142033898,38.44793814,4.026807564,0.0,0.0,3.050103734,0.0,10.78605287,35.95322741,1.428066528,0.0,5.17198364,1.279305994,3.10877193,0.0,0.0,0.0,6.737814313,0.319580983,1.660826542,1.641346154,37.50346821,0.0,0.0,0.0,0.0,0.0
C17H20N4O6,0.0,0.0,0.0,0.0,9.20212766,7.922376543,6.18372905,0.0,8.039794755,9.789558665,0.0,0.0,7.184950927,0.0,0.0,5.859134817,5.467974882,8.507962213,0.0,13.29727676,17.52560554,7.651874192,8.029689609,0.0,0.0,0.0,10.9812,0.0,0.0,9.295318127,0.0,0.0,0.0,10.17352113,6.064903846,13.99569328,15.03398936,0.0,10.4466951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.88031461,22.18074656,4.600525762,8.839061509,0.0,0.0,0.0,7.579827586,12.90194932,0.0,70.1926087,5.227252378,9.249152542,13.61319797,0.0,10.38711864,15.83865979,0.0,12.90677201,31.67497507,15.34979253,13.32595588,16.76499544,12.38669315,1.965072765,4.096216216,4.411042945,4.451356467,0.0,0.0,0.0,0.0,18.1827853,0.0,0.0,6.936201923,8.730966144,0.0,4.74373423,0.0,0.0,9.55035461
C17H21NO4,4.497368421,1.402505695,5.162753469,0.0,0.0,0.0,2.398324022,0.0,3.358665906,0.0,0.0,22.47910603,0.0,2.046387833,0.0,2.255732885,1.114913658,3.066126856,6.601353638,6.906079797,1.970588235,2.522921155,8.536437247,1.057395349,0.0,19.28256048,7.3173,0.0,0.0,1.872509004,0.0,4.413608428,0.0,6.018873239,3.883413462,0.0,0.0,5.70766241,0.0,0.0,7.463316936,0.0,6.210218978,0.0,0.0,5.605956679,0.0,0.0,1.658696629,15.61198428,0.0,0.0,0.0,0.0,6.87888563,3.291724138,0.0,4.959221311,1.682608696,3.065640739,0.0,1.106598985,5.493028846,0.0,1.526030928,7.152614016,0.0,8.657228315,6.201659751,3.392205882,4.742570647,0.0,1.0,0.0,0.0,1.651230284,0.0,0.0,4.967978533,8.421346154,16.26731141,0.71361805,0.0,0.0,0.0,4.896285018,3.731202691,0.0,0.0,0.0
C17H22O3,0.0,0.0,0.0,0.0,0.0,1.452777778,0.0,0.0,0.0,0.0,4.012286689,0.0,0.0,0.0,0.0,7.541831163,0.0,2.274358974,2.517766497,0.0,0.0,2.231322706,14.26261808,0.704372093,0.0,0.0,0.0,0.0,0.0,0.0,14.25851459,4.713871817,0.0,0.0,1.601442308,0.0,10.61840426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.549617978,0.0,0.0,0.0,0.0,0.0,3.645395894,0.0,2.239181287,0.0,0.0,0.0,2.654536391,0.0,0.0,0.0,0.0,0.0,0.0,2.785244267,8.505809129,1.515,2.909206928,0.0,0.0,0.0,0.0,0.0,14.02631579,0.0,0.0,5.222307692,0.0,0.462207897,2.572700815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C17H23NO3,2.102631579,0.0,0.0,0.211336982,58.53776596,0.0,0.0,70.07166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31711146,1.111740891,0.0,0.0,0.0,0.0,0.0,1.75172093,0.0,0.0,0.0,0.0,0.0,1.487995198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.662626263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.070344828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.606110652,0.0,0.0,0.0,0.0,0.530732861
C17H34N4O10,0.0,0.0,0.0,0.0,0.0,0.0,3.889734637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3521193095,0.0,0.0,0.0,0.0,0.0,0.0,34.331581395,11.3893531,11.739163305,0.0,0.0,0.0,0.0,3.5867108755,0.0,0.0,0.0,4.4450721155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2004021425,0.0,4.298189655,13.39951267,2.247079918,10.72369565,0.0,11.384222335,0.0,2.8673978365,0.0,0.0,0.0,0.0,0.0,0.0,3.3325367645,0.0,0.0,3.942203742,11.705574325,7.68179959,11.787444795,8.807894735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.285048721,0.0,0.0,0.0,0.0
C17H34N6O5S,0.0,0.0,0.0,0.0,0.0,0.0,3.441515363,0.0,0.0,0.0,2.3491467575,0.0,0.0,0.0,0.0,0.0,20.72268446,2.715519568,0.0,0.0,0.0,0.0,0.0,19.488139535,11.80619946,13.26638105,0.0,32.54094512,0.0,0.0,0.0,0.0,0.0,0.0,31.860697115,4.8092962185,0.0,0.0,0.0,11.92857884,0.0,0.0,0.0,0.0,0.0,0.0,2.567099567,0.0,3.2986516855,0.0,15.920241849,3.030913126,0.0,9.803485255,0.0,3.4912068965,26.10730994,5.120978485,6.48347826,1.099188584,0.0,0.0,8.191045675,0.0,2.2523195875,0.0,0.0,0.0,0.0,1.976139706,0.0,0.0,0.0,13.21814189,3.8844580775,2.6550473185,17.560818715,0.0,0.0,0.0,0.0,0.0,0.0,1.7586778845,4.5423616845,0.0,0.0,0.0,0.0,0.0
C17H35N4O13P,2.703036437,14.91890661,36.13062967,11.38240813,7.941489362,0.0,5.937569832,12.780625,0.0,0.0,13.62423208,41.03264033,8.607742639,6.364106464,7.173428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.157488372,0.0,8.261189516,24.5958,0.0,0.0,0.0,0.0,10.50579456,0.0,19.7628169,0.0,0.0,15.68984043,0.0,0.0,0.0,5.155024596,8.731352459,0.0,7.072778675,0.0,0.0,3.715584416,0.0,0.0,0.0,0.0,2.824793912,3.122301691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.817258883,0.0,8.515932203,0.0,0.0,5.639390519,0.0,6.846161826,0.0,8.652689152,0.0,0.781496881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76526994,3.874505239,8.247259615,8.159702725,0.0,5.958873003,14.53872502,6.757262104,0.0
